Actual CPI,Forecast CPI
103.4,80.52388469171115
103.3,80.52388469171113
104.8,80.52388469171109
103.8,80.52388469171107
55.1,80.52388469171107
55.4,80.52388469171109
55.1,80.52388469171109
55.6,80.5238846917111
55.9,80.5238846917111
55.8,80.5238846917111
56.4,80.52388469171109
56.7,80.52388469171107
57.2,80.52388469171109
57.6,80.52388469171107
58.1,80.52388469171107
58.7,80.52388469171112
58.8,80.52388469171117
59.0,80.5238846917112
58.9,80.52388469171125
58.4,80.52388469171126
59.4,80.52388469171123
58.6,80.52388469171123
59.8,80.52388469171125
60.9,80.52388469171125
61.1,80.52388469171123
61.0,80.52388469171119
61.6,80.52388469171117
61.6,80.52388469171119
61.7,80.5238846917112
61.7,80.52388469171117
61.8,80.52388469171117
62.2,80.52388469171117
62.1,80.52388469171117
61.9,80.52388469171117
61.7,80.52388469171117
61.7,80.52388469171116
61.5,80.52388469171117
61.8,80.52388469171117
62.4,80.52388469171117
63.9,80.52388469171116
63.8,80.52388469171117
64.7,80.52388469171117
64.3,80.52388469171117
65.2,80.52388469171116
65.1,80.52388469171116
65.6,80.52388469171116
66.3,80.52388469171119
66.2,80.52388469171117
66.9,80.52388469171119
67.2,80.5238846917112
65.9,80.52388469171122
66.9,80.5238846917112
68.0,80.5238846917112
68.3,80.5238846917112
69.3,80.52388469171117
69.6,80.52388469171117
69.7,80.52388469171117
70.4,80.52388469171119
71.2,80.52388469171117
71.8,80.52388469171117
70.7,80.52388469171115
70.7,80.52388469171113
71.9,80.52388469171116
71.9,80.52388469171117
71.9,80.52388469171117
71.8,80.52388469171117
72.5,80.52388469171117
72.3,80.52388469171115
72.7,80.52388469171113
72.8,80.52388469171107
73.1,80.52388469171107
73.3,80.52388469171107
73.1,80.5238846917111
73.1,80.52388469171112
73.5,80.52388469171113
73.6,80.52388469171115
73.0,80.52388469171116
73.3,80.5238846917112
73.4,80.52388469171122
74.1,80.52388469171119
75.2,80.52388469171117
75.4,80.52388469171115
75.6,80.5238846917111
75.7,80.52388469171109
75.8,80.52388469171109
75.9,80.52388469171109
76.7,80.52388469171106
78.4,80.52388469171109
78.4,80.52388469171113
80.7,80.52388469171117
81.2,80.52388469171119
81.4,80.52388469171115
82.3,80.5238846917111
82.1,80.52388469171109
83.1,80.52388469171109
84.2,80.52388469171106
85.0,80.52388469171109
86.5,80.52388469171109
88.6,80.52388469171112
88.3,80.52388469171117
89.3,80.52388469171119
89.7,80.52388469171116
90.8,80.52388469171116
90.2,80.5238846917111
90.8,80.5238846917111
90.6,80.52388469171112
90.9,80.52388469171109
91.6,80.52388469171109
92.5,80.52388469171109
93.7,80.5238846917111
95.0,80.52388469171113
96.1,80.52388469171115
96.4,80.52388469171117
97.2,80.52388469171116
97.8,80.52388469171116
99.2,80.52388469171115
100.2,80.52388469171112
100.0,80.5238846917111
100.8,80.52388469171107
101.1,80.52388469171109
101.0,80.52388469171112
101.5,80.52388469171112
101.9,80.52388469171115
101.8,80.52388469171115
102.6,80.52388469171115
101.6,80.52388469171113
101.5,80.5238846917111
101.7,80.5238846917111
101.2,80.52388469171109
101.9,80.52388469171109
53.3,80.52388469171107
53.3,80.52388469171103
53.3,80.52388469171103
53.4,80.52388469171103
53.4,80.52388469171103
53.7,80.523884691711
55.6,80.523884691711
55.9,80.523884691711
56.1,80.52388469171103
56.2,80.52388469171105
56.1,80.52388469171106
56.3,80.52388469171106
56.5,80.52388469171107
56.5,80.52388469171105
56.5,80.52388469171103
56.5,80.52388469171105
56.6,80.52388469171105
56.6,80.52388469171106
56.7,80.52388469171106
58.5,80.5238846917111
59.1,80.52388469171115
59.2,80.52388469171119
59.4,80.52388469171117
59.9,80.52388469171117
60.1,80.52388469171119
60.9,80.52388469171119
61.1,80.52388469171116
61.5,80.52388469171113
61.6,80.5238846917111
61.7,80.52388469171113
62.1,80.52388469171115
62.4,80.52388469171119
62.2,80.52388469171119
65.4,80.52388469171115
66.3,80.52388469171113
66.4,80.52388469171115
66.9,80.52388469171113
66.7,80.52388469171115
66.9,80.52388469171115
67.0,80.52388469171116
69.3,80.52388469171119
69.8,80.5238846917112
70.9,80.52388469171119
71.3,80.52388469171119
71.9,80.52388469171119
71.5,80.52388469171119
72.2,80.52388469171117
71.5,80.52388469171119
71.5,80.52388469171117
72.5,80.52388469171116
72.6,80.52388469171115
71.5,80.52388469171117
70.9,80.52388469171119
70.9,80.52388469171123
71.3,80.52388469171125
71.3,80.52388469171123
71.3,80.52388469171122
71.5,80.52388469171117
72.0,80.52388469171116
75.2,80.52388469171116
76.2,80.52388469171117
75.9,80.52388469171119
76.2,80.5238846917112
76.8,80.52388469171122
76.7,80.52388469171123
76.6,80.52388469171129
76.4,80.52388469171129
76.8,80.52388469171127
77.0,80.52388469171123
76.8,80.52388469171122
76.9,80.52388469171123
76.6,80.52388469171122
77.4,80.5238846917112
76.9,80.5238846917112
76.8,80.5238846917112
78.8,80.5238846917112
79.6,80.5238846917112
80.2,80.52388469171122
81.3,80.52388469171123
81.9,80.52388469171126
82.1,80.52388469171126
82.5,80.52388469171125
82.8,80.52388469171126
81.7,80.52388469171126
82.6,80.52388469171126
83.7,80.52388469171127
83.9,80.52388469171126
84.1,80.52388469171125
84.2,80.52388469171126
84.9,80.52388469171126
85.0,80.52388469171126
87.7,80.52388469171127
89.1,80.52388469171126
89.8,80.52388469171125
90.2,80.52388469171126
90.9,80.52388469171126
88.9,80.52388469171126
89.0,80.52388469171125
89.4,80.52388469171126
89.0,80.52388469171129
89.6,80.52388469171129
89.7,80.52388469171129
89.8,80.5238846917113
89.8,80.52388469171129
91.9,80.52388469171129
92.2,80.52388469171129
92.8,80.52388469171126
93.7,80.52388469171129
94.1,80.52388469171129
94.3,80.52388469171127
94.4,80.52388469171126
98.6,80.52388469171126
99.6,80.52388469171123
100.0,80.52388469171123
101.1,80.5238846917112
101.4,80.5238846917112
101.3,80.52388469171123
101.3,80.52388469171126
101.2,80.52388469171126
101.3,80.52388469171126
101.0,80.52388469171125
101.2,80.52388469171126
101.8,80.52388469171126
101.9,80.52388469171122
102.1,80.5238846917112
102.8,80.52388469171119
63.4,80.52388469171117
64.3,80.52388469171113
64.0,80.52388469171112
64.5,80.52388469171112
63.7,80.52388469171116
63.7,80.52388469171117
64.4,80.5238846917112
65.1,80.5238846917112
64.5,80.5238846917112
65.0,80.52388469171119
65.4,80.52388469171117
65.3,80.52388469171115
64.9,80.52388469171113
65.4,80.52388469171115
66.3,80.52388469171115
67.1,80.52388469171116
66.4,80.52388469171117
66.9,80.52388469171117
67.0,80.52388469171113
67.9,80.5238846917111
67.5,80.52388469171112
67.2,80.52388469171112
67.5,80.52388469171109
67.4,80.52388469171106
67.8,80.52388469171106
67.8,80.52388469171103
67.7,80.523884691711
67.5,80.52388469171099
68.3,80.52388469171099
68.3,80.523884691711
69.3,80.52388469171103
69.6,80.52388469171105
69.6,80.52388469171107
72.7,80.5238846917111
72.6,80.5238846917111
73.0,80.5238846917111
75.0,80.52388469171113
77.4,80.52388469171113
78.3,80.52388469171112
77.9,80.5238846917111
77.9,80.5238846917111
77.1,80.5238846917111
79.4,80.5238846917111
80.0,80.52388469171107
81.5,80.52388469171106
81.8,80.52388469171106
81.5,80.52388469171107
82.3,80.5238846917111
81.0,80.52388469171113
83.0,80.52388469171115
83.6,80.52388469171112
82.3,80.52388469171112
82.0,80.5238846917111
83.0,80.52388469171106
83.3,80.52388469171103
82.9,80.52388469171105
83.1,80.52388469171107
82.8,80.52388469171107
81.9,80.52388469171109
82.2,80.52388469171113
82.2,80.52388469171113
81.8,80.52388469171112
81.2,80.52388469171113
83.1,80.52388469171112
84.9,80.52388469171109
85.3,80.5238846917111
85.1,80.5238846917111
85.3,80.52388469171107
85.8,80.52388469171107
85.6,80.52388469171112
85.7,80.52388469171115
86.0,80.52388469171116
86.0,80.52388469171117
86.5,80.52388469171116
86.8,80.52388469171117
87.4,80.52388469171117
87.4,80.52388469171116
87.6,80.52388469171113
87.7,80.52388469171109
88.7,80.52388469171109
88.6,80.52388469171113
88.8,80.52388469171115
88.5,80.52388469171112
89.5,80.52388469171115
90.2,80.52388469171115
90.7,80.52388469171112
90.2,80.52388469171112
90.2,80.52388469171113
90.2,80.52388469171116
90.3,80.52388469171117
90.3,80.52388469171117
93.0,80.52388469171119
94.4,80.52388469171117
95.5,80.52388469171115
96.5,80.52388469171112
96.7,80.52388469171107
96.5,80.52388469171106
96.3,80.52388469171106
96.0,80.52388469171106
96.3,80.52388469171106
97.2,80.52388469171109
97.0,80.52388469171113
96.8,80.52388469171115
97.6,80.52388469171112
98.4,80.52388469171113
99.2,80.52388469171116
99.2,80.52388469171115
99.7,80.52388469171112
100.9,80.52388469171113
99.8,80.52388469171112
100.0,80.5238846917111
101.6,80.52388469171107
100.6,80.52388469171109
100.0,80.52388469171109
99.2,80.52388469171112
98.8,80.52388469171116
98.9,80.52388469171117
99.6,80.52388469171117
99.6,80.52388469171115
99.2,80.52388469171115
99.5,80.52388469171116
99.7,80.52388469171115
98.7,80.52388469171113
99.6,80.52388469171112
100.4,80.52388469171112
100.8,80.52388469171112
71.5,80.52388469171115
72.7,80.52388469171116
71.5,80.52388469171115
71.2,80.52388469171116
72.1,80.52388469171116
71.7,80.52388469171113
72.9,80.52388469171112
73.0,80.52388469171112
72.9,80.5238846917111
74.6,80.52388469171112
74.7,80.52388469171112
75.0,80.52388469171113
75.0,80.52388469171115
74.4,80.52388469171115
75.5,80.52388469171115
75.3,80.52388469171115
74.5,80.52388469171113
74.5,80.52388469171112
76.4,80.52388469171112
76.9,80.5238846917111
77.6,80.5238846917111
77.6,80.52388469171113
77.6,80.52388469171117
78.1,80.52388469171122
77.5,80.52388469171123
77.2,80.52388469171123
76.8,80.52388469171125
76.2,80.52388469171125
75.7,80.52388469171123
75.9,80.5238846917112
76.3,80.52388469171116
76.4,80.52388469171113
76.0,80.52388469171112
76.4,80.52388469171112
76.6,80.52388469171115
77.1,80.52388469171116
77.0,80.52388469171119
76.9,80.52388469171117
76.2,80.52388469171115
76.2,80.52388469171113
77.0,80.52388469171113
76.1,80.52388469171113
77.0,80.52388469171112
77.8,80.52388469171112
77.3,80.52388469171115
77.4,80.52388469171113
77.7,80.52388469171112
79.5,80.52388469171112
79.9,80.5238846917111
79.9,80.52388469171107
80.4,80.52388469171106
80.0,80.52388469171106
80.5,80.52388469171107
79.8,80.5238846917111
81.2,80.52388469171116
81.0,80.5238846917112
80.7,80.52388469171117
82.2,80.52388469171119
82.2,80.5238846917112
81.6,80.52388469171122
81.7,80.5238846917112
81.5,80.52388469171122
80.4,80.5238846917112
80.6,80.5238846917112
81.7,80.52388469171119
81.2,80.52388469171119
80.7,80.52388469171119
82.1,80.52388469171117
82.0,80.52388469171119
82.6,80.52388469171119
83.1,80.52388469171119
82.9,80.52388469171119
83.2,80.5238846917112
83.6,80.5238846917112
83.2,80.52388469171119
84.0,80.52388469171117
84.1,80.52388469171117
84.3,80.52388469171117
84.1,80.5238846917112
84.6,80.52388469171119
85.1,80.52388469171119
85.4,80.5238846917112
86.2,80.52388469171123
88.8,80.52388469171126
88.8,80.52388469171126
90.2,80.52388469171125
91.9,80.52388469171123
92.3,80.52388469171123
91.9,80.52388469171122
92.6,80.52388469171119
92.5,80.52388469171116
92.7,80.52388469171113
93.4,80.52388469171113
93.2,80.52388469171115
94.0,80.52388469171115
94.9,80.52388469171116
94.4,80.52388469171117
93.9,80.52388469171116
93.5,80.52388469171115
94.0,80.52388469171115
94.2,80.52388469171115
93.8,80.52388469171107
95.5,80.5238846917111
96.1,80.52388469171113
95.8,80.52388469171115
96.2,80.52388469171117
96.6,80.52388469171116
98.2,80.52388469171115
99.7,80.52388469171115
100.1,80.5238846917111
100.3,80.52388469171109
99.5,80.52388469171106
100.5,80.52388469171106
100.0,80.52388469171109
101.0,80.52388469171112
100.6,80.52388469171115
100.9,80.52388469171116
100.6,80.52388469171116
101.8,80.52388469171115
101.7,80.52388469171112
102.7,80.52388469171109
103.4,80.52388469171109
103.4,80.52388469171109
102.7,80.52388469171109
103.0,80.52388469171113
102.8,80.52388469171115
